relative_path,area,provenance,extension,filename,basename,size_bytes,cluster,inferred_function,source_hint
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\kezdij\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,827392,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\kezdij\makedll\kezdij.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,kezdij.dll,kezdij,820736,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\kezdtranzdisp\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,733696,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\kezdtranzdisp\makedll\kdtrdisp.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,kdtrdisp.dll,kdtrdisp,731648,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\mnbgyujto\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,842752,compliance-rates,MNB rates vagy reporting,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\mnbgyujto\makedll\gyujto.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,gyujto.dll,gyujto,839680,compliance-rates,MNB rates vagy reporting,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\mnbhibak\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,918016,compliance-rates,MNB rates vagy reporting,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\mnbhibak\makedll\mnbhibak.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,mnbhibak.dll,mnbhibak,916480,compliance-rates,MNB rates vagy reporting,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\ptarkozott\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,855040,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\ptarkozott\makedll\ptkdisp.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,ptkdisp.dll,ptkdisp,852992,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\stornodisp\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,857600,storno,Sztorno tranzakcio vagy visszavonas,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\stornodisp\makedll\stornodisp.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,stornodisp.dll,stornodisp,856064,storno,Sztorno tranzakcio vagy visszavonas,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\sumwuafa\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,678912,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\sumwuafa\makedll\sumwuafa.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,sumwuafa.dll,sumwuafa,672768,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\tranzakc\debug\tdij.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,tdij.exe,tdij,1099776,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\tranzakc\exeproba\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,389120,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\tranzakc\makedll\tranzdij.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,tranzdij.dll,tranzdij,1097216,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\trbdisp\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,855552,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\trbdisp\makedll\trbdisp.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,trbdisp.dll,trbdisp,854016,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\unpacker\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,732160,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\unpacker\makedll\unpacker.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,unpacker.dll,unpacker,729088,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\unpacker\ounpacker_unpacked\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,731136,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\unpacker\ounpacker_unpacked\MAKEDLL\Unpacker.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Unpacker.dll,Unpacker,728576,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\userbelep\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,969728,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\userbelep\makedll\userin.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,userin.dll,userin,967168,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\western\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,774144,western-union,Western Union integracio,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\western\makedll\westforg.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,westforg.dll,westforg,772096,western-union,Western Union integracio,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\wuafatranz\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,998912,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\wuafatranz\makedll\wuwaadvet.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,wuwaadvet.dll,wuwaadvet,995840,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\wunidisp\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,717824,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\wunidisp\makedll\wudisp.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,wudisp.dll,wudisp,716288,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\zarasctrl\debug\project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,project1.exe,project1,820224,unclassified,Tovabbi manualis elemzes szukseges,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\SZERVER\ujdll\zarasctrl\makedll\zarasctrl.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,zarasctrl.dll,zarasctrl,817664,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\_BASEDLL\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,389120,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ADATLAP\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,1010176,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ADATLAP\EXEPROBA\adatlap.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,adatlap.dll,adatlap,1026048,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ADATLAP\EXEPROBA\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,409600,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ADATLAP\MAKEDLL\ADATLAP.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,ADATLAP.dll,ADATLAP,1007616,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\AFATABLA\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,837120,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\AFATABLA\MAKEDLL\AfaTab.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,AfaTab.dll,AfaTab,835072,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFDISP\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,770048,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFDISP\MAKEDLL\ARFDISP.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,ARFDISP.dll,ARFDISP,766976,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFREG\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,808960,rates,Arfolyam regiszter vagy megjelenites,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFREG\EXEPROBA\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,389120,rates,Arfolyam regiszter vagy megjelenites,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFREG\MAKEDLL\ARFREG.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,ARFREG.dll,ARFREG,806400,rates,Arfolyam regiszter vagy megjelenites,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFREG\UJDLL\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,808448,rates,Arfolyam regiszter vagy megjelenites,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFTMK\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,986112,rates,Arfolyam karbantarto modul,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFTMK\MAKEDLL\Arftmk.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Arftmk.dll,Arftmk,984064,rates,Arfolyam karbantarto modul,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\Arfvalt.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Arfvalt.dll,Arfvalt,699392,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFVALT\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,701440,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ARFVALT\MAKEDLL\Arfvalt.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Arfvalt.dll,Arfvalt,698880,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ATADOLAP\DEBUG\OBSOLOT_unpacked\PROJECT1.EXE,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,PROJECT1.EXE,PROJECT1,804352,vault-transfer,Atadolap es handover dokumentum,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ATADOLAP\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,804352,vault-transfer,Atadolap es handover dokumentum,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ATADOLAP\MAKEDLL\Atadolap.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Atadolap.dll,Atadolap,801280,vault-transfer,Atadolap es handover dokumentum,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ATADVET\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,1430528,vault-transfer,Penztarak vagy ertektarak kozotti atadas-atvetel,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ATADVET\MAKEDLL\Atadvet.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Atadvet.dll,Atadvet,1427968,vault-transfer,Penztarak vagy ertektarak kozotti atadas-atvetel,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BIGARFVALT\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,705024,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BIGARFVALT\MAKEDLL\BigArfValt.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,BigArfValt.dll,BigArfValt,702464,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BIGCTRL\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,726528,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BIGCTRL\MAKEDLL\Bigctrl.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Bigctrl.dll,Bigctrl,717824,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BIZODISP\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,1022464,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BIZODISP\EXEPROBA\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,389120,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BIZODISP\MAKEDLL\Bizodisp.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Bizodisp.dll,Bizodisp,1020416,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BLOKNYOM\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,704000,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BLOKNYOM\exeproba\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,411648,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\BLOKNYOM\MAKEDLL\Bloknyom.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Bloknyom.dll,Bloknyom,692224,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CHECKLST\MAKEDLL\Checklst.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Checklst.dll,Checklst,774144,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLCTRL\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,686080,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLCTRL\exeproba\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,681984,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLCTRL\MAKEDLL\CimlCtrl.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,CimlCtrl.dll,CimlCtrl,674304,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLET\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,764416,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLET\MAKEDLL\Cimlet.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Cimlet.dll,Cimlet,749568,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLMENU\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,691200,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLMENU\EXEPROBA\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,417280,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLMENU\MAKEDLL\CIMLMENU.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,CIMLMENU.dll,CIMLMENU,688640,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLNYOM\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,723968,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLNYOM\EXEPROBA\cnyom.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,cnyom.exe,cnyom,411648,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLNYOM\EXEPROBA\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,411648,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMLNYOM\MAKEDLL\CimlNyom.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,CimlNyom.dll,CimlNyom,721920,denomination,Cimletkezeles es denomination workflow,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMSETUP\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,499712,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CIMSETUP\MAKEDLL\Cimsetup.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Cimsetup.dll,Cimsetup,498176,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CONFIDEN\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,703488,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CONFIDEN\MAKEDLL\Confi.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Confi.dll,Confi,700928,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CONFIRM\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,679424,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\CONFIRM\MAKEDLL\confirm.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,confirm.dll,confirm,676864,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\COPY2FTP\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,647680,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\COPY2FTP\EXEPROBA\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,412160,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\COPY2FTP\MAKEDLL\COPY2FTP.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,COPY2FTP.dll,COPY2FTP,641024,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\DEKRUTIN\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,755712,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\DEKRUTIN\EXEPROBA\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,399872,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\DEKRUTIN\MAKEDLL\dekad.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,dekad.dll,dekad,753664,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\DOCDISP\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,792576,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\DOCDISP\MAKEDLL\Docdisp.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Docdisp.dll,Docdisp,791040,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ELADAS\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,932864,transaction-sell,Valuta eladasi tranzakcio,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ELADAS\MAKEDLL\Eladas.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Eladas.dll,Eladas,930816,transaction-sell,Valuta eladasi tranzakcio,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ESTIZAR\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,918016,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\ESTIZAR\MAKEDLL\Estizar.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Estizar.dll,Estizar,915968,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\EUAKCIO\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,420864,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\EUAKCIO\MAKEDLL\EusAkcio.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,EusAkcio.dll,EusAkcio,418304,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\FIRSTCTRL\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,681984,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\FIRSTCTRL\MAKEDLL\FirstCtrl.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,FirstCtrl.dll,FirstCtrl,679936,legacy-dll,Legacy plugin vagy shared library,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\FNYUJSAG\ALAP\MAKEDLL\Fnyujsag.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Fnyujsag.dll,Fnyujsag,676864,display,Futofeny vagy kijelzo komponens,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\FNYUJSAG\BAJCSY\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,678400,display,Futofeny vagy kijelzo komponens,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\FNYUJSAG\BAJCSY\MAKEDLL\Fnyujsag.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Fnyujsag.dll,Fnyujsag,676352,display,Futofeny vagy kijelzo komponens,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\FNYUJSAG\BCSABA\DEBUG\Project1.exe,SZERVER_EXTRACTED_AUTO,extracted_auto,.exe,Project1.exe,Project1,677376,display,Futofeny vagy kijelzo komponens,
Anti\SZERVER\_extracted_auto\forrasok_unpacked\VALUTA\DLL\FNYUJSAG\BCSABA\MAKEDLL\Fnyujsag.dll,SZERVER_EXTRACTED_AUTO,extracted_auto,.dll,Fnyujsag.dll,Fnyujsag,674816,display,Futofeny vagy kijelzo komponens,
